code,name,level,parent
J01EE06,sulfadiazine and tetroxoprim,5,J01EE
J01EE07,sulfamerazine and trimethoprim,5,J01EE
J01FA01,erythromycin,5,J01FA
J01FA02,spiramycin,5,J01FA
J01FA03,midecamycin,5,J01FA
J01FA05,oleandomycin,5,J01FA
J01FA06,roxithromycin,5,J01FA
J01FA07,josamycin,5,J01FA
J01FA08,troleandomycin,5,J01FA
J01FA09,clarithromycin,5,J01FA
J01FA10,azithromycin,5,J01FA
J01FA11,miocamycin,5,J01FA
J01FA12,rokitamycin,5,J01FA
J01FA13,dirithromycin,5,J01FA
J01FA14,flurithromycin,5,J01FA
J01FA15,telithromycin,5,J01FA
J01FA16,solithromycin,5,J01FA
J01FF01,clindamycin,5,J01FF
J01FF02,lincomycin,5,J01FF
J01FG01,pristinamycin,5,J01FG
J01FG02,quinupristin/dalfopristin,5,J01FG
J01GA01,streptomycin,5,J01GA
J01GA02,streptoduocin,5,J01GA
J01GB01,tobramycin,5,J01GB
J01GB03,gentamicin,5,J01GB
J01GB04,kanamycin,5,J01GB
J01GB05,neomycin,5,J01GB
J01GB06,amikacin,5,J01GB
J01GB07,netilmicin,5,J01GB
J01GB08,sisomicin,5,J01GB
J01GB09,dibekacin,5,J01GB
J01GB10,ribostamycin,5,J01GB
J01GB11,isepamicin,5,J01GB
J01GB12,arbekacin,5,J01GB
J01GB13,bekanamycin,5,J01GB
J01GB14,plazomicin,5,J01GB
J01MA01,ofloxacin,5,J01MA
J01MA02,ciprofloxacin,5,J01MA
J01MA03,pefloxacin,5,J01MA
J01MA04,enoxacin,5,J01MA
J01MA05,temafloxacin,5,J01MA
J01MA06,norfloxacin,5,J01MA
J01MA07,lomefloxacin,5,J01MA
J01MA08,fleroxacin,5,J01MA
J01MA09,sparfloxacin,5,J01MA
J01MA10,rufloxacin,5,J01MA
J01MA11,grepafloxacin,5,J01MA
J01MA12,levofloxacin,5,J01MA
J01MA13,trovafloxacin,5,J01MA
J01MA14,moxifloxacin,5,J01MA
J01MA15,gemifloxacin,5,J01MA
J01MA16,gatifloxacin,5,J01MA
J01MA17,prulifloxacin,5,J01MA
J01MA18,pazufloxacin,5,J01MA
J01MA19,garenoxacin,5,J01MA
J01MA21,sitafloxacin,5,J01MA
J01MA22,tosufloxacin,5,J01MA
J01MA23,delafloxacin,5,J01MA
J01MA24,levonadifloxacin,5,J01MA
J01MA25,lascufloxacin,5,J01MA
J01MB01,rosoxacin,5,J01MB
J01MB02,nalidixic acid,5,J01MB
J01MB03,piromidic acid,5,J01MB
J01MB04,pipemidic acid,5,J01MB
J01MB05,oxolinic acid,5,J01MB
J01MB06,cinoxacin,5,J01MB
J01MB07,flumequine,5,J01MB
J01MB08,nemonoxacin,5,J01MB
J01RA01,"penicillins, combinations with other antibacterials",5,J01RA
J01RA02,"sulfonamides, combinations with other antibacterials (excl. trimethoprim)",5,J01RA
J01RA03,cefuroxime and metronidazole,5,J01RA
J01RA04,spiramycin and metronidazole,5,J01RA
J01RA05,levofloxacin and ornidazole,5,J01RA
J01RA06,cefepime and amikacin,5,J01RA
J01RA07,"azithromycin, fluconazole and secnidazole",5,J01RA
J01RA08,tetracycline and oleandomycin,5,J01RA
J01RA09,ofloxacin and ornidazole,5,J01RA
J01RA10,ciprofloxacin and metronidazole,5,J01RA
J01RA11,ciprofloxacin and tinidazole,5,J01RA
J01RA12,ciprofloxacin and ornidazole,5,J01RA
J01RA13,norfloxacin and tinidazole,5,J01RA
J01XA01,vancomycin,5,J01XA
J01XA02,teicoplanin,5,J01XA
J01XA03,telavancin,5,J01XA
J01XA04,dalbavancin,5,J01XA
J01XA05,oritavancin,5,J01XA
J01XB01,colistin,5,J01XB
J01XB02,polymyxin B,5,J01XB
J01XC01,fusidic acid,5,J01XC
J01XD01,metronidazole,5,J01XD
J01XD02,tinidazole,5,J01XD
J01XD03,ornidazole,5,J01XD
J01XE01,nitrofurantoin,5,J01XE
J01XE02,nifurtoinol,5,J01XE
J01XE03,furazidin,5,J01XE
J01XE51,"nitrofurantoin, combinations",5,J01XE
J01XX01,fosfomycin,5,J01XX
J01XX02,xibornol,5,J01XX
J01XX03,clofoctol,5,J01XX
J01XX04,spectinomycin,5,J01XX
J01XX05,methenamine,5,J01XX
J01XX06,mandelic acid,5,J01XX
J01XX07,nitroxoline,5,J01XX
J01XX08,linezolid,5,J01XX
J01XX09,daptomycin,5,J01XX
J01XX10,bacitracin,5,J01XX
J01XX11,tedizolid,5,J01XX
J01XX12,lefamulin,5,J01XX
J02AA01,amphotericin B,5,J02AA
J02AA02,hachimycin,5,J02AA
J02AB01,miconazole,5,J02AB
J02AB02,ketoconazole,5,J02AB
J02AC01,fluconazole,5,J02AC
J02AC02,itraconazole,5,J02AC
J02AC03,voriconazole,5,J02AC
J02AC04,posaconazole,5,J02AC
J02AC05,isavuconazole,5,J02AC
J02AX01,flucytosine,5,J02AX
J02AX04,caspofungin,5,J02AX
J02AX05,micafungin,5,J02AX
J02AX06,anidulafungin,5,J02AX
J04AA01,4-aminosalicylic acid,5,J04AA
J04AA02,sodium aminosalicylate,5,J04AA
J04AA03,calcium aminosalicylate,5,J04AA
J04AB01,cycloserine,5,J04AB
J04AB02,rifampicin,5,J04AB
J04AB03,rifamycin,5,J04AB
J04AB04,rifabutin,5,J04AB
J04AB05,rifapentine,5,J04AB
J04AB06,enviomycin,5,J04AB
J04AB30,capreomycin,5,J04AB
J04AC01,isoniazid,5,J04AC
J04AC51,"isoniazid, combinations",5,J04AC
J04AD01,protionamide,5,J04AD
J04AD02,tiocarlide,5,J04AD
J04AD03,ethionamide,5,J04AD
J04AK01,pyrazinamide,5,J04AK
J04AK02,ethambutol,5,J04AK
J04AK03,terizidone,5,J04AK
J04AK04,morinamide,5,J04AK
J04AK05,bedaquiline,5,J04AK
J04AK06,delamanid,5,J04AK
J04AK07,thioacetazone,5,J04AK
J04AK08,pretomanid,5,J04AK
J04AM01,streptomycin and isoniazid,5,J04AM
J04AM02,rifampicin and isoniazid,5,J04AM
J04AM03,ethambutol and isoniazid,5,J04AM
J04AM04,thioacetazone and isoniazid,5,J04AM
J04AM05,"rifampicin, pyrazinamide and isoniazid",5,J04AM
J04AM06,"rifampicin, pyrazinamide, ethambutol and isoniazid",5,J04AM
J04AM07,"rifampicin, ethambutol and isoniazid",5,J04AM
J04AM08,"isoniazid, sulfamethoxazole, trimethoprim and pyridoxine",5,J04AM
J04BA01,clofazimine,5,J04BA
J04BA02,dapsone,5,J04BA
J04BA03,aldesulfone sodium,5,J04BA
J05AA01,metisazone,5,J05AA
J05AB01,aciclovir,5,J05AB
J05AB02,idoxuridine,5,J05AB
J05AB03,vidarabine,5,J05AB
J05AB06,ganciclovir,5,J05AB
J05AB09,famciclovir,5,J05AB
J05AB11,valaciclovir,5,J05AB
J05AB12,cidofovir,5,J05AB
J05AB13,penciclovir,5,J05AB
J05AB14,valganciclovir,5,J05AB
J05AB15,brivudine,5,J05AB
J05AC02,rimantadine,5,J05AC
J05AC03,tromantadine,5,J05AC
J05AD01,foscarnet,5,J05AD
J05AD02,fosfonet,5,J05AD
J05AE01,saquinavir,5,J05AE
J05AE02,indinavir,5,J05AE
J05AE03,ritonavir,5,J05AE
J05AE04,nelfinavir,5,J05AE
J05AE05,amprenavir,5,J05AE
J05AE07,fosamprenavir,5,J05AE
J05AE08,atazanavir,5,J05AE
J05AE09,tipranavir,5,J05AE
J05AE10,darunavir,5,J05AE
J05AF01,zidovudine,5,J05AF
J05AF02,didanosine,5,J05AF
J05AF03,zalcitabine,5,J05AF
J05AF04,stavudine,5,J05AF
J05AF05,lamivudine,5,J05AF
J05AF06,abacavir,5,J05AF
J05AF07,tenofovir disoproxil,5,J05AF
J05AF08,adefovir dipivoxil,5,J05AF
J05AF09,emtricitabine,5,J05AF
J05AF10,entecavir,5,J05AF
J05AF11,telbivudine,5,J05AF
J05AF12,clevudine,5,J05AF
J05AF13,tenofovir alafenamide,5,J05AF
J05AG01,nevirapine,5,J05AG
J05AG02,delavirdine,5,J05AG
J05AG03,efavirenz,5,J05AG
J05AG04,etravirine,5,J05AG
J05AG05,rilpivirine,5,J05AG
J05AG06,doravirine,5,J05AG
J05AH01,zanamivir,5,J05AH
J05AH02,oseltamivir,5,J05AH
J05AH03,peramivir,5,J05AH
J05AH04,laninamivir,5,J05AH
J05AJ01,raltegravir,5,J05AJ
J05AJ02,elvitegravir,5,J05AJ
J05AJ03,dolutegravir,5,J05AJ
J05AJ04,cabotegravir,5,J05AJ
J05AP01,ribavirin,5,J05AP
J05AP02,telaprevir,5,J05AP
J05AP03,boceprevir,5,J05AP
J05AP04,faldaprevir,5,J05AP
J05AP05,simeprevir,5,J05AP
J05AP06,asunaprevir,5,J05AP
J05AP07,daclatasvir,5,J05AP
J05AP08,sofosbuvir,5,J05AP
J05AP09,dasabuvir,5,J05AP
J05AP10,elbasvir,5,J05AP
J05AP11,grazoprevir,5,J05AP
J05AP51,sofosbuvir and ledipasvir,5,J05AP
J05AP52,"dasabuvir, ombitasvir, paritaprevir and ritonavir",5,J05AP
J05AP53,"ombitasvir, paritaprevir and ritonavir",5,J05AP
J05AP54,elbasvir and grazoprevir,5,J05AP
J05AP55,sofosbuvir and velpatasvir,5,J05AP
J05AP56,"sofosbuvir, velpatasvir and voxilaprevir",5,J05AP
J05AP57,glecaprevir and pibrentasvir,5,J05AP
J05AP58,"daclatasvir, asunaprevir and beclabuvir",5,J05AP
J05AR01,zidovudine and lamivudine,5,J05AR
J05AR02,lamivudine and abacavir,5,J05AR
J05AR03,tenofovir disoproxil and emtricitabine,5,J05AR
J05AR04,"zidovudine, lamivudine and abacavir",5,J05AR
J05AR05,"zidovudine, lamivudine and nevirapine",5,J05AR
J05AR06,"emtricitabine, tenofovir disoproxil and efavirenz",5,J05AR
J05AR07,"stavudine, lamivudine and nevirapine",5,J05AR
J05AR08,"emtricitabine, tenofovir disoproxil and rilpivirine",5,J05AR
J05AR09,"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat",5,J05AR
J05AR10,lopinavir and ritonavir,5,J05AR
J05AR11,"lamivudine, tenofovir disoproxil and efavirenz",5,J05AR
J05AR12,lamivudine and tenofovir disoproxil,5,J05AR
J05AR13,"lamivudine, abacavir and dolutegravir",5,J05AR
J05AR14,darunavir and cobicistat,5,J05AR
J05AR15,atazanavir and cobicistat,5,J05AR
J05AR16,lamivudine and raltegravir,5,J05AR
J05AR17,emtricitabine and tenofovir alafenamide,5,J05AR
J05AR18,"emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat",5,J05AR
J05AR19,"emtricitabine, tenofovir alafenamide and rilpivirine",5,J05AR
J05AR20,"emtricitabine, tenofovir alafenamide and bictegravir",5,J05AR
J05AR21,dolutegravir and rilpivirine,5,J05AR
J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat",5,J05AR
J05AR23,atazanavir and ritonavir,5,J05AR
J05AR24,"lamivudine, tenofovir disoproxil and doravirine",5,J05AR
J05AR25,lamivudine and dolutegravir,5,J05AR
J05AR26,darunavir and ritonavir,5,J05AR
J05AR27,"lamivudine, tenofovir disoproxil and dolutegravir",5,J05AR
J05AX01,moroxydine,5,J05AX
J05AX02,lysozyme,5,J05AX
J05AX05,inosine pranobex,5,J05AX
J05AX06,pleconaril,5,J05AX
J05AX07,enfuvirtide,5,J05AX
J05AX09,maraviroc,5,J05AX
J05AX10,maribavir,5,J05AX
J05AX13,umifenovir,5,J05AX
J05AX17,enisamium iodide,5,J05AX
J05AX18,letermovir,5,J05AX
J05AX19,tilorone,5,J05AX
J05AX21,pentanedioic acid imidazolyl ethanamide,5,J05AX
J05AX23,ibalizumab,5,J05AX
J05AX24,tecovirimat,5,J05AX
J05AX25,baloxavir marboxil,5,J05AX
J05AX26,amenamevir,5,J05AX
J05AX27,favipiravir,5,J05AX
J05AX28,bulevirtide,5,J05AX
J05AX29,fostemsavir,5,J05AX
J06AA01,diphtheria antitoxin,5,J06AA
J06AA02,tetanus antitoxin,5,J06AA
J06AA03,snake venom antiserum,5,J06AA
J06AA04,botulinum antitoxin,5,J06AA
J06AA05,gas-gangrene sera,5,J06AA
J06AA06,rabies serum,5,J06AA
J06BA01,"immunoglobulins, normal human, for extravascular adm.",5,J06BA
J06BA02,"immunoglobulins, normal human, for intravascular adm.",5,J06BA
J06BB01,anti-D (rh) immunoglobulin,5,J06BB
J06BB02,tetanus immunoglobulin,5,J06BB
J06BB03,varicella/zoster immunoglobulin,5,J06BB
J06BB04,hepatitis B immunoglobulin,5,J06BB
J06BB05,rabies immunoglobulin,5,J06BB
J06BB06,rubella immunoglobulin,5,J06BB
J06BB07,vaccinia immunoglobulin,5,J06BB
J06BB08,staphylococcus immunoglobulin,5,J06BB
J06BB09,cytomegalovirus immunoglobulin,5,J06BB
J06BB10,diphtheria immunoglobulin,5,J06BB
J06BB11,hepatitis A immunoglobulin,5,J06BB
J06BB12,"encephalitis, tick borne immunoglobulin",5,J06BB
J06BB13,pertussis immunoglobulin,5,J06BB
J06BB14,measles immunoglobulin,5,J06BB
J06BB15,mumps immunoglobulin,5,J06BB
J06BB16,palivizumab,5,J06BB
J06BB17,motavizumab,5,J06BB
J06BB18,raxibacumab,5,J06BB
J06BB19,anthrax immunoglobulin,5,J06BB
J06BB21,bezlotoxumab,5,J06BB
J06BB22,obiltoxaximab,5,J06BB
J06BB30,combinations,5,J06BB
J06BC01,nebacumab,5,J06BC
J07AC01,anthrax antigen,5,J07AC
J07AD01,brucella antigen,5,J07AD
J07AE01,"cholera, inactivated, whole cell",5,J07AE
J07AE02,"cholera, live attenuated",5,J07AE
J07AE51,"cholera, combinations with typhoid vaccine, inactivated, whole cell",5,J07AE
J07AF01,diphtheria toxoid,5,J07AF
J07AG01,"haemophilus influenzae B, purified antigen conjugated",5,J07AG
J07AG51,"haemophilus influenzae B, combinations with toxoids",5,J07AG
J07AG52,"haemophilus influenzae B, combinations with pertussis and toxoids",5,J07AG
J07AG53,"haemophilus influenzae B, combinations with meningococcus C, conjugated",5,J07AG
J07AH01,"meningococcus A, purified polysaccharides antigen",5,J07AH
J07AH02,other meningococcal monovalent purified polysaccharides antigen,5,J07AH
J07AH03,"meningococcus A,C, bivalent purified polysaccharides antigen",5,J07AH
J07AH04,"meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen",5,J07AH
J07AH05,other meningococcal polyvalent purified polysaccharides antigen,5,J07AH
J07AH06,"meningococcus B, outer membrane vesicle vaccine",5,J07AH
J07AH07,"meningococcus C, purified polysaccharides antigen conjugated",5,J07AH
J07AH08,"meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen conjugated",5,J07AH
J07AH09,"meningococcus B, multicomponent vaccine",5,J07AH
J07AH10,"meningococcus A, purified polysaccharides antigen conjugated",5,J07AH
J07AJ01,"pertussis, inactivated, whole cell",5,J07AJ
J07AJ02,"pertussis, purified antigen",5,J07AJ
J07AJ51,"pertussis, inactivated, whole cell, combinations with toxoids",5,J07AJ
J07AJ52,"pertussis, purified antigen, combinations with toxoids",5,J07AJ
J07AK01,"plague, inactivated, whole cell",5,J07AK
J07AL01,"pneumococcus, purified polysaccharides antigen",5,J07AL
J07AL02,"pneumococcus, purified polysaccharides antigen conjugated",5,J07AL
J07AL52,"pneumococcus purified polysaccharides antigen and haemophilus influenzae, conjugated",5,J07AL
J07AM01,tetanus toxoid,5,J07AM
J07AM51,"tetanus toxoid, combinations with diphtheria toxoid",5,J07AM
J07AM52,"tetanus toxoid, combinations with tetanus immunoglobulin",5,J07AM
J07AN01,"tuberculosis, live attenuated",5,J07AN
J07AP01,"typhoid, oral, live attenuated",5,J07AP
J07AP02,"typhoid, inactivated, whole cell",5,J07AP
J07AP03,"typhoid, purified polysaccharide antigen",5,J07AP
J07AP10,"typhoid, combinations with paratyphi types",5,J07AP
J07AR01,"typhus exanthematicus, inactivated, whole cell",5,J07AR
J07BA01,"encephalitis, tick borne, inactivated, whole virus",5,J07BA
J07BA02,"encephalitis, Japanese, inactivated, whole virus",5,J07BA
J07BA03,"encephalitis, Japanese, live attenuated",5,J07BA
J07BB01,"influenza, inactivated, whole virus",5,J07BB
J07BB02,"influenza, inactivated, split virus or surface antigen",5,J07BB
J07BB03,"influenza, live attenuated",5,J07BB
J07BB04,"influenza, virus like particles",5,J07BB
J07BC01,"hepatitis B, purified antigen",5,J07BC
J07BC02,"hepatitis A, inactivated, whole virus",5,J07BC
J07BC20,combinations,5,J07BC
J07BD01,"measles, live attenuated",5,J07BD
J07BD51,"measles, combinations with mumps, live attenuated",5,J07BD
J07BD52,"measles, combinations with mumps and rubella, live attenuated",5,J07BD
J07BD53,"measles, combinations with rubella, live attenuated",5,J07BD
J07BD54,"measles, combinations with mumps, rubella and varicella, live attenuated",5,J07BD
J07BE01,"mumps, live attenuated",5,J07BE
J07BF01,"poliomyelitis oral, monovalent, live attenuated",5,J07BF
J07BF02,"poliomyelitis oral, trivalent, live attenuated",5,J07BF
J07BF03,"poliomyelitis, trivalent, inactivated, whole virus",5,J07BF
J07BF04,"poliomyelitis oral, bivalent, live attenuated",5,J07BF
J07BG01,"rabies, inactivated, whole virus",5,J07BG
J07BH01,"rota virus, live attenuated",5,J07BH
J07BH02,"rota virus, pentavalent, live, reassorted",5,J07BH
J07BJ01,"rubella, live attenuated",5,J07BJ
J07BJ51,"rubella, combinations with mumps, live attenuated",5,J07BJ
J07BK01,"varicella, live attenuated",5,J07BK
J07BK02,"zoster, live attenuated",5,J07BK
J07BK03,"zoster, purified antigen",5,J07BK
J07BL01,"yellow fever, live attenuated",5,J07BL
J07BM01,"papillomavirus (human types 6, 11, 16, 18)",5,J07BM
J07BM02,"papillomavirus (human types 16, 18)",5,J07BM
J07BM03,"papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",5,J07BM
J07BX01,smallpox vaccines,5,J07BX
J07BX02,ebola vaccines,5,J07BX
J07CA01,diphtheria-poliomyelitis-tetanus,5,J07CA
J07CA02,diphtheria-pertussis-poliomyelitis-tetanus,5,J07CA
J07CA03,diphtheria-rubella-tetanus,5,J07CA
J07CA04,haemophilus influenzae B and poliomyelitis,5,J07CA
J07CA05,diphtheria-hepatitis B-pertussis-tetanus,5,J07CA
J07CA06,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,5,J07CA
J07CA07,diphtheria-hepatitis B-tetanus,5,J07CA
J07CA08,haemophilus influenzae B and hepatitis B,5,J07CA
J07CA09,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,5,J07CA
J07CA10,typhoid-hepatitis A,5,J07CA
J07CA11,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B,5,J07CA
J07CA12,diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B,5,J07CA
J07CA13,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C,5,J07CA
L01AA01,cyclophosphamide,5,L01AA
L01AA02,chlorambucil,5,L01AA
L01AA03,melphalan,5,L01AA
L01AA05,chlormethine,5,L01AA
L01AA06,ifosfamide,5,L01AA
L01AA07,trofosfamide,5,L01AA
L01AA08,prednimustine,5,L01AA
L01AA09,bendamustine,5,L01AA
L01AB01,busulfan,5,L01AB
L01AB02,treosulfan,5,L01AB
L01AB03,mannosulfan,5,L01AB
L01AC01,thiotepa,5,L01AC
L01AC02,triaziquone,5,L01AC
L01AC03,carboquone,5,L01AC
L01AD01,carmustine,5,L01AD
L01AD02,lomustine,5,L01AD
L01AD03,semustine,5,L01AD
L01AD04,streptozocin,5,L01AD
L01AD05,fotemustine,5,L01AD
L01AD06,nimustine,5,L01AD
L01AD07,ranimustine,5,L01AD
L01AD08,uramustine,5,L01AD
L01AG01,etoglucid,5,L01AG
L01AX01,mitobronitol,5,L01AX
L01AX02,pipobroman,5,L01AX
L01AX03,temozolomide,5,L01AX
L01AX04,dacarbazine,5,L01AX
L01BA01,methotrexate,5,L01BA
L01BA03,raltitrexed,5,L01BA
L01BA04,pemetrexed,5,L01BA
L01BA05,pralatrexate,5,L01BA
L01BB02,mercaptopurine,5,L01BB
L01BB03,tioguanine,5,L01BB
L01BB04,cladribine,5,L01BB
L01BB05,fludarabine,5,L01BB
L01BB06,clofarabine,5,L01BB
L01BB07,nelarabine,5,L01BB
L01BC01,cytarabine,5,L01BC
L01BC02,fluorouracil,5,L01BC
L01BC03,tegafur,5,L01BC
L01BC04,carmofur,5,L01BC
L01BC05,gemcitabine,5,L01BC
L01BC06,capecitabine,5,L01BC
L01BC07,azacitidine,5,L01BC
L01BC08,decitabine,5,L01BC
L01BC09,floxuridine,5,L01BC
L01BC52,"fluorouracil, combinations",5,L01BC
L01BC53,"tegafur, combinations",5,L01BC
L01BC59,"trifluridine, combinations",5,L01BC
L01CA01,vinblastine,5,L01CA
L01CA02,vincristine,5,L01CA
L01CA03,vindesine,5,L01CA
L01CA04,vinorelbine,5,L01CA
L01CA05,vinflunine,5,L01CA
L01CA06,vintafolide,5,L01CA
L01CB01,etoposide,5,L01CB
L01CB02,teniposide,5,L01CB
L01CC01,demecolcine,5,L01CC
L01CD01,paclitaxel,5,L01CD
L01CD02,docetaxel,5,L01CD
L01CD03,paclitaxel poliglumex,5,L01CD
L01CD04,cabazitaxel,5,L01CD
L01CE01,topotecan,5,L01CE
L01CE02,irinotecan,5,L01CE
L01CE03,etirinotecan pegol,5,L01CE
L01CE04,belotecan,5,L01CE
L01CX01,trabectedin,5,L01CX
L01DA01,dactinomycin,5,L01DA
L01DB01,doxorubicin,5,L01DB
L01DB02,daunorubicin,5,L01DB
L01DB03,epirubicin,5,L01DB
L01DB04,aclarubicin,5,L01DB
L01DB05,zorubicin,5,L01DB
L01DB06,idarubicin,5,L01DB
L01DB07,mitoxantrone,5,L01DB
L01DB08,pirarubicin,5,L01DB
L01DB09,valrubicin,5,L01DB
L01DB10,amrubicin,5,L01DB
L01DB11,pixantrone,5,L01DB
L01DC01,bleomycin,5,L01DC
L01DC02,plicamycin,5,L01DC
L01DC03,mitomycin,5,L01DC
L01DC04,ixabepilone,5,L01DC
L01EA01,imatinib,5,L01EA
L01EA02,dasatinib,5,L01EA
L01EA03,nilotinib,5,L01EA
L01EA04,bosutinib,5,L01EA
L01EA05,ponatinib,5,L01EA
L01EB01,gefitinib,5,L01EB
L01EB02,erlotinib,5,L01EB
L01EB03,afatinib,5,L01EB
L01EB04,osimertinib,5,L01EB
L01EB05,rociletinib,5,L01EB
L01EB06,olmutinib,5,L01EB
L01EB07,dacomitinib,5,L01EB
L01EB08,icotinib,5,L01EB
L01EC01,vemurafenib,5,L01EC
L01EC02,dabrafenib,5,L01EC
L01EC03,encorafenib,5,L01EC
L01ED01,crizotinib,5,L01ED
L01ED02,ceritinib,5,L01ED
L01ED03,alectinib,5,L01ED
L01ED04,brigatinib,5,L01ED
L01ED05,lorlatinib,5,L01ED
L01EE01,trametinib,5,L01EE
L01EE02,cobimetinib,5,L01EE
L01EE03,binimetinib,5,L01EE
L01EE04,selumetinib,5,L01EE
L01EF01,palbociclib,5,L01EF
L01EF02,ribociclib,5,L01EF
L01EF03,abemaciclib,5,L01EF
L01EG01,temsirolimus,5,L01EG
L01EG02,everolimus,5,L01EG
L01EG03,ridaforolimus,5,L01EG
L01EH01,lapatinib,5,L01EH
L01EH02,neratinib,5,L01EH
L01EH03,tucatinib,5,L01EH
L01EJ01,ruxolitinib,5,L01EJ
L01EJ02,fedratinib,5,L01EJ
L01EK01,axitinib,5,L01EK
L01EK02,cediranib,5,L01EK
L01EK03,tivozanib,5,L01EK
L01EL01,ibrutinib,5,L01EL
L01EL02,acalabrutinib,5,L01EL
L01EL03,zanubrutinib,5,L01EL
L01EM01,idelalisib,5,L01EM
L01EM02,copanlisib,5,L01EM
L01EM03,alpelisib,5,L01EM
L01EM04,duvelisib,5,L01EM
L01EX01,sunitinib,5,L01EX
L01EX02,sorafenib,5,L01EX
L01EX03,pazopanib,5,L01EX
L01EX04,vandetanib,5,L01EX
L01EX05,regorafenib,5,L01EX
L01EX06,masitinib,5,L01EX
L01EX07,cabozantinib,5,L01EX
L01EX08,lenvatinib,5,L01EX
L01EX09,nintedanib,5,L01EX
L01EX10,midostaurin,5,L01EX
L01EX11,quizartinib,5,L01EX
L01EX12,larotrectinib,5,L01EX
L01EX13,gilteritinib,5,L01EX
L01EX14,entrectinib,5,L01EX
L01EX15,pexidartinib,5,L01EX
L01EX16,erdafitinib,5,L01EX
L01EX17,capmatinib,5,L01EX
L01EX18,avapritinib,5,L01EX
L01EX19,ripretinib,5,L01EX
L01EX20,pemigatinib,5,L01EX
L01EX21,tepotinib,5,L01EX
L01XA01,cisplatin,5,L01XA
L01XA02,carboplatin,5,L01XA
L01XA03,oxaliplatin,5,L01XA
L01XA04,satraplatin,5,L01XA
L01XA05,polyplatillen,5,L01XA
L01XB01,procarbazine,5,L01XB
L01XC01,edrecolomab,5,L01XC
L01XC02,rituximab,5,L01XC
L01XC03,trastuzumab,5,L01XC
L01XC05,gemtuzumab ozogamicin,5,L01XC
L01XC06,cetuximab,5,L01XC
L01XC07,bevacizumab,5,L01XC
L01XC08,panitumumab,5,L01XC
L01XC09,catumaxomab,5,L01XC
L01XC10,ofatumumab,5,L01XC
L01XC11,ipilimumab,5,L01XC
L01XC12,brentuximab vedotin,5,L01XC
L01XC13,pertuzumab,5,L01XC
L01XC14,trastuzumab emtansine,5,L01XC
L01XC15,obinutuzumab,5,L01XC
L01XC16,dinutuximab beta,5,L01XC
L01XC17,nivolumab,5,L01XC
L01XC18,pembrolizumab,5,L01XC
L01XC19,blinatumomab,5,L01XC
L01XC21,ramucirumab,5,L01XC
L01XC22,necitumumab,5,L01XC
L01XC23,elotuzumab,5,L01XC
L01XC24,daratumumab,5,L01XC
L01XC25,mogamulizumab,5,L01XC
L01XC26,inotuzumab ozogamicin,5,L01XC
L01XC27,olaratumab,5,L01XC
L01XC28,durvalumab,5,L01XC
L01XC29,bermekimab,5,L01XC
L01XC31,avelumab,5,L01XC
L01XC32,atezolizumab,5,L01XC
L01XC33,cemiplimab,5,L01XC
L01XC34,moxetumomab pasudotox,5,L01XC
L01XC35,tafasitamab,5,L01XC
L01XC36,enfortumab vedotin,5,L01XC
L01XC37,polatuzumab vedotin,5,L01XC
L01XC38,isatuximab,5,L01XC
L01XC39,belantamab mafodotin,5,L01XC
L01XC40,dostarlimab,5,L01XC
L01XC41,trastuzumab deruxtecan,5,L01XC
L01XD01,porfimer sodium,5,L01XD
L01XD03,methyl aminolevulinate,5,L01XD
L01XD04,aminolevulinic acid,5,L01XD
L01XD05,temoporfin,5,L01XD
L01XD06,efaproxiral,5,L01XD
L01XD07,padeliporfin,5,L01XD
L01XF01,tretinoin,5,L01XF
L01XF02,alitretinoin,5,L01XF
L01XF03,bexarotene,5,L01XF
L01XG01,bortezomib,5,L01XG
L01XG02,carfilzomib,5,L01XG
L01XG03,ixazomib,5,L01XG
L01XH01,vorinostat,5,L01XH
L01XH02,romidepsin,5,L01XH
L01XH03,panobinostat,5,L01XH
L01XH04,belinostat,5,L01XH
L01XH05,entinostat,5,L01XH
L01XJ01,vismodegib,5,L01XJ
L01XJ02,sonidegib,5,L01XJ
L01XJ03,glasdegib,5,L01XJ
L01XK01,olaparib,5,L01XK
L01XK02,niraparib,5,L01XK
L01XK03,rucaparib,5,L01XK
L01XK04,talazoparib,5,L01XK
L01XK05,veliparib,5,L01XK
L01XX01,amsacrine,5,L01XX
L01XX02,asparaginase,5,L01XX
L01XX03,altretamine,5,L01XX
L01XX05,hydroxycarbamide,5,L01XX
L01XX07,lonidamine,5,L01XX
L01XX08,pentostatin,5,L01XX
L01XX10,masoprocol,5,L01XX
L01XX11,estramustine,5,L01XX
